"LOCATION,""INDICATOR"",""SUBJECT"",""MEASURE"",""FREQUENCY"",TIME,""Value"",""Flag Codes"""
"CHN,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2016"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2005"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2010"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2011"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2012"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2013"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2014"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2015"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2016"",0.645,"
"COL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2005"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2010"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2011"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2012"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2013"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2014"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2015"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2016"",0.245,"
"COL,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2013"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2014"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2015"",,""M"""
"COL,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2016"",1.055,"
"EST,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2005"",,""M"""
"EST,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2010"",,""M"""
"EST,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2011"",,""M"""
"EST,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2012"",,""M"""
"EST,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2013"",22.749,"
"EST,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2014"",23.347,"
"EST,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2015"",23.771,"
"EST,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2016"",18.817,"
"EST,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2005"",,""M"""
"EST,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2010"",,""M"""
"EST,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2011"",,""M"""
"EST,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2012"",,""M"""
"EST,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2013"",16.253,"
"EST,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2014"",16.779,"
"EST,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2015"",18.772,"
"EST,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2016"",14.169,"
"EST,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"EST,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"EST,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"EST,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"EST,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2013"",29.432,"
"EST,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2014"",30.102,"
"EST,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2015"",28.813,"
"EST,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2016"",23.564,"
"IND,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2005"",,""M"""
"IND,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2010"",,""M"""
"IND,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2011"",,""M"""
"IND,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2012"",,""M"""
"IND,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2013"",,""M"""
"IND,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2014"",,""M"""
"IND,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2016"",,""M"""
"IND,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2005"",,""M"""
"IND,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2010"",,""M"""
"IND,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2011"",,""M"""
"IND,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2012"",,""M"""
"IND,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2013"",,""M"""
"IND,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2014"",,""M"""
"IND,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2016"",,""M"""
"IND,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"IND,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"IND,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"IND,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"IND,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2013"",,""M"""
"IND,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2014"",,""M"""
"IND,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2016"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2005"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2010"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2011"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2012"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2013"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2014"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2015"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2016"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2005"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2010"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2011"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2012"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2013"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2014"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2015"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2016"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2013"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2014"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2015"",,""M"""
"ISR,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2016"",,""M"""
"LVA,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2005"",,""M"""
"LVA,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2010"",,""M"""
"LVA,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2011"",,""M"""
"LVA,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2012"",,""M"""
"LVA,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2013"",5.896,"
"LVA,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2014"",7.073,"
"LVA,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2015"",8.464,"
"LVA,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2016"",9.186,"
"LVA,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2005"",,""M"""
"LVA,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2010"",,""M"""
"LVA,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2011"",,""M"""
"LVA,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2012"",,""M"""
"LVA,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2013"",4.654,"
"LVA,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2014"",4.324,"
"LVA,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2015"",5.499,"
"LVA,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2016"",6.588,"
"LVA,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"LVA,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"LVA,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"LVA,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"LVA,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2013"",7.206,"
"LVA,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2014"",9.919,"
"LVA,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2015"",11.479,"
"LVA,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2016"",11.846,"
"RUS,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2005"",7.042,"
"RUS,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2010"",11.565,"
"RUS,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2011"",7.617,"
"RUS,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2012"",4.568,"
"RUS,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2013"",5.968,"
"RUS,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2014"",4.879,"
"RUS,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2015"",4.383,"
"RUS,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2016"",3.754,"
"RUS,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2005"",7.072,"
"RUS,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2010"",13.144,"
"RUS,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2011"",8.117,"
"RUS,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2012"",5.118,"
"RUS,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2013"",5.833,"
"RUS,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2014"",5.084,"
"RUS,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2015"",4.907,"
"RUS,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2016"",4.26,"
"RUS,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2005"",7.013,"
"RUS,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2010"",9.919,"
"RUS,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2011"",7.099,"
"RUS,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2012"",4.011,"
"RUS,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2013"",6.11,"
"RUS,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2014"",4.664,"
"RUS,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2015"",3.833,"
"RUS,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2016"",3.227,"
"SAU,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2005"",,""M"""
"SAU,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2010"",,""M"""
"SAU,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2011"",,""M"""
"SAU,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2012"",,""M"""
"SAU,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2013"",,""M"""
"SAU,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2014"",,""M"""
"SAU,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2016"",,""M"""
"SAU,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2005"",,""M"""
"SAU,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2010"",,""M"""
"SAU,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2011"",,""M"""
"SAU,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2012"",,""M"""
"SAU,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2013"",,""M"""
"SAU,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2014"",,""M"""
"SAU,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2016"",,""M"""
"SAU,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"SAU,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"SAU,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"SAU,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"SAU,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2013"",,""M"""
"SAU,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2014"",,""M"""
"SAU,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2016"",,""M"""
"ZAF,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2005"",,""M"""
"ZAF,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2010"",,""M"""
"ZAF,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2011"",,""M"""
"ZAF,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2012"",,""M"""
"ZAF,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2013"",,""M"""
"ZAF,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2014"",,""M"""
"ZAF,""GRADRATE"",""P_SRY_NTRY"",""PC"",""A"",""2015"",,""M"""
"ZAF,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2005"",,""M"""
"ZAF,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2010"",,""M"""
"ZAF,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2011"",,""M"""
"ZAF,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2012"",,""M"""
"ZAF,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2013"",,""M"""
"ZAF,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2014"",,""M"""
"ZAF,""GRADRATE"",""P_SRY_NTRY_MEN"",""PC"",""A"",""2015"",,""M"""
"ZAF,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"ZAF,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"ZAF,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"ZAF,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"ZAF,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2013"",,""M"""
"ZAF,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2014"",,""M"""
"ZAF,""GRADRATE"",""P_SRY_NTRY_WOMEN"",""PC"",""A"",""2015"",,""M"""
"AUS,""GRADRATE"",""TRY"",""PC"",""A"",""2005"",52.227,"
"AUS,""GRADRATE"",""TRY"",""PC"",""A"",""2010"",62.222,"
"AUS,""GRADRATE"",""TRY"",""PC"",""A"",""2011"",66.715,"
"AUS,""GRADRATE"",""TRY"",""PC"",""A"",""2012"",68.356,"
"AUS,""GRADRATE"",""TRY"",""PC"",""A"",""2013"",74.462,"
"AUS,""GRADRATE"",""TRY"",""PC"",""A"",""2014"",75.208,"
"AUS,""GRADRATE"",""TRY"",""PC"",""A"",""2015"",76.107,"
"AUS,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2005"",47.192,"
"AUS,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2010"",54.71,"
"AUS,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2011"",57.775,"
"AUS,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2012"",58.664,"
"AUS,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2013"",63.447,"
"AUS,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2014"",64.178,"
"AUS,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2015"",65.447,"
"AUS,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2005"",57.431,"
"AUS,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2010"",70.092,"
"AUS,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2011"",75.992,"
"AUS,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2012"",78.41,"
"AUS,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2013"",85.868,"
"AUS,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2014"",86.727,"
"AUS,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2015"",87.31,"
"AUT,""GRADRATE"",""TRY"",""PC"",""A"",""2005"",,""M"""
"AUT,""GRADRATE"",""TRY"",""PC"",""A"",""2010"",46.194,"
"AUT,""GRADRATE"",""TRY"",""PC"",""A"",""2011"",47.417,"
"AUT,""GRADRATE"",""TRY"",""PC"",""A"",""2012"",50.717,"
"AUT,""GRADRATE"",""TRY"",""PC"",""A"",""2013"",52.659,"
"AUT,""GRADRATE"",""TRY"",""PC"",""A"",""2014"",50.449,"
"AUT,""GRADRATE"",""TRY"",""PC"",""A"",""2015"",49.259,"
"AUT,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2005"",,""M"""
"AUT,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2010"",41.729,"
"AUT,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2011"",42.152,"
"AUT,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2012"",43.927,"
"AUT,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2013"",44.705,"
"AUT,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2014"",42.741,"
"AUT,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2015"",41.861,"
"AUT,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"AUT,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2010"",50.884,"
"AUT,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2011"",52.964,"
"AUT,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2012"",57.855,"
"AUT,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2013"",60.98,"
"AUT,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2014"",58.535,"
"AUT,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2015"",57.032,"
"BEL,""GRADRATE"",""TRY"",""PC"",""A"",""2005"",,""M"""
"BEL,""GRADRATE"",""TRY"",""PC"",""A"",""2010"",,""M"""
"BEL,""GRADRATE"",""TRY"",""PC"",""A"",""2011"",,""M"""
"BEL,""GRADRATE"",""TRY"",""PC"",""A"",""2012"",,""M"""
"BEL,""GRADRATE"",""TRY"",""PC"",""A"",""2013"",,""M"""
"BEL,""GRADRATE"",""TRY"",""PC"",""A"",""2014"",,""M"""
"BEL,""GRADRATE"",""TRY"",""PC"",""A"",""2015"",42.606,"
"BEL,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2005"",,""M"""
"BEL,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2010"",,""M"""
"BEL,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2011"",,""M"""
"BEL,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2012"",,""M"""
"BEL,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2013"",,""M"""
"BEL,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2014"",,""M"""
"BEL,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2015"",33.181,"
"BEL,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"BEL,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"BEL,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"BEL,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"BEL,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2013"",,""M"""
"BEL,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2014"",,""M"""
"BEL,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2015"",52.281,"
"CAN,""GRADRATE"",""TRY"",""PC"",""A"",""2005"",,""M"""
"CAN,""GRADRATE"",""TRY"",""PC"",""A"",""2010"",,""M"""
"CAN,""GRADRATE"",""TRY"",""PC"",""A"",""2011"",,""M"""
"CAN,""GRADRATE"",""TRY"",""PC"",""A"",""2012"",,""M"""
"CAN,""GRADRATE"",""TRY"",""PC"",""A"",""2013"",,""M"""
"CAN,""GRADRATE"",""TRY"",""PC"",""A"",""2014"",,""M"""
"CAN,""GRADRATE"",""TRY"",""PC"",""A"",""2015"",,""M"""
"CAN,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2005"",,""M"""
"CAN,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2010"",,""M"""
"CAN,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2011"",,""M"""
"CAN,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2012"",,""M"""
"CAN,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2013"",,""M"""
"CAN,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2014"",,""M"""
"CAN,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2015"",,""M"""
"CAN,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"CAN,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"CAN,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"CAN,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"CAN,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2013"",,""M"""
"CAN,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2014"",,""M"""
"CAN,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2015"",,""M"""
"CZE,""GRADRATE"",""TRY"",""PC"",""A"",""2005"",,""M"""
"CZE,""GRADRATE"",""TRY"",""PC"",""A"",""2010"",,""M"""
"CZE,""GRADRATE"",""TRY"",""PC"",""A"",""2011"",,""M"""
"CZE,""GRADRATE"",""TRY"",""PC"",""A"",""2012"",,""M"""
"CZE,""GRADRATE"",""TRY"",""PC"",""A"",""2013"",46.302,"
"CZE,""GRADRATE"",""TRY"",""PC"",""A"",""2014"",43.964,"
"CZE,""GRADRATE"",""TRY"",""PC"",""A"",""2015"",41.054,"
"CZE,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2005"",,""M"""
"CZE,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2010"",,""M"""
"CZE,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2011"",,""M"""
"CZE,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2012"",,""M"""
"CZE,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2013"",33.27,"
"CZE,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2014"",31.967,"
"CZE,""GRADRATE"",""TRY_MEN"",""PC"",""A"",""2015"",29.734,"
"CZE,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2005"",,""M"""
"CZE,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2010"",,""M"""
"CZE,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2011"",,""M"""
"CZE,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2012"",,""M"""
"CZE,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2013"",59.905,"
"CZE,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2014"",56.51,"
"CZE,""GRADRATE"",""TRY_WOMEN"",""PC"",""A"",""2015"",52.92,"
"DNK,""GRADRATE"",""TRY"",""PC"",""A"",""2005"",53.152,"
"DNK,""GRADRATE"",""TRY"",""PC"",""A"",""2010"",58.126,"
"DNK,""GRADRATE"",""TRY"",""PC"",""A"",""2011"",57.409,"
"DNK,""GRADRATE"",""TRY"",""PC"",""A"",""2012"",57.159,"
